Real-Time Sampling Data	V1	T(Celsius)	V2	P(MPa)	Do_1	Cycle(s)	Ratio	Do_2	Cycle(s)	Ratio	Flow(L/min)
2019_03_21_20_13_49_77	virtual	virtual	0.9021	1.0185	1	1.0	0.50	1	1.0	0.50	25.826
2019_03_21_20_13_49_882	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	25.826
2019_03_21_20_13_49_987	virtual	virtual	0.9021	1.0185	1	1.0	0.50	1	1.0	0.50	25.826
2019_03_21_20_13_50_099	virtual	virtual	0.8936	1.0083	1	1.0	0.50	1	1.0	0.50	25.826
2019_03_21_20_13_50_212	virtual	virtual	0.9045	1.0214	1	1.0	0.50	1	1.0	0.50	25.826
2019_03_21_20_13_50_316	virtual	virtual	0.8960	1.0112	1	1.0	0.50	1	1.0	0.50	25.826
2019_03_21_20_13_50_428	virtual	virtual	0.9021	1.0185	1	1.0	0.50	1	1.0	0.50	25.826
2019_03_21_20_13_50_537	virtual	virtual	0.8984	1.0141	1	1.0	0.50	1	1.0	0.50	25.826
2019_03_21_20_13_50_648	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	25.826
2019_03_21_20_13_50_756	virtual	virtual	0.8984	1.0141	1	1.0	0.50	1	1.0	0.50	32.731
2019_03_21_20_13_50_865	virtual	virtual	0.8936	1.0083	1	1.0	0.50	1	1.0	0.50	32.731
2019_03_21_20_13_50_974	virtual	virtual	0.8960	1.0112	1	1.0	0.50	1	1.0	0.50	32.731
2019_03_21_20_13_51_086	virtual	virtual	0.8862	0.9995	1	1.0	0.50	1	1.0	0.50	32.731
2019_03_21_20_13_51_192	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	32.731
2019_03_21_20_13_51_302	virtual	virtual	0.8960	1.0112	1	1.0	0.50	1	1.0	0.50	32.731
2019_03_21_20_13_51_409	virtual	virtual	0.8887	1.0024	1	1.0	0.50	1	1.0	0.50	32.731
2019_03_21_20_13_51_516	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	32.731
2019_03_21_20_13_51_625	virtual	virtual	0.9021	1.0185	1	1.0	0.50	1	1.0	0.50	32.731
2019_03_21_20_13_51_74	virtual	virtual	0.8960	1.0112	1	1.0	0.50	1	1.0	0.50	32.731
2019_03_21_20_13_51_848	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	32.731
2019_03_21_20_13_51_963	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	32.731
2019_03_21_20_13_52_073	virtual	virtual	0.8960	1.0112	1	1.0	0.50	1	1.0	0.50	32.731
2019_03_21_20_13_52_178	virtual	virtual	0.9021	1.0185	1	1.0	0.50	1	1.0	0.50	32.731
2019_03_21_20_13_52_29	virtual	virtual	0.8960	1.0112	1	1.0	0.50	1	1.0	0.50	32.731
2019_03_21_20_13_52_394	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	32.731
2019_03_21_20_13_52_506	virtual	virtual	0.9021	1.0185	1	1.0	0.50	1	1.0	0.50	32.731
2019_03_21_20_13_52_619	virtual	virtual	0.8984	1.0141	1	1.0	0.50	1	1.0	0.50	32.731
2019_03_21_20_13_52_73	virtual	virtual	0.8960	1.0112	1	1.0	0.50	1	1.0	0.50	32.731
2019_03_21_20_13_52_834	virtual	virtual	0.8887	1.0024	1	1.0	0.50	1	1.0	0.50	32.731
2019_03_21_20_13_52_944	virtual	virtual	0.8936	1.0083	1	1.0	0.50	1	1.0	0.50	32.731
2019_03_21_20_13_53_052	virtual	virtual	0.9021	1.0185	1	1.0	0.50	1	1.0	0.50	32.731
2019_03_21_20_13_53_162	virtual	virtual	0.9021	1.0185	1	1.0	0.50	1	1.0	0.50	32.731
2019_03_21_20_13_53_268	virtual	virtual	0.9094	1.0273	1	1.0	0.50	1	1.0	0.50	32.731
2019_03_21_20_13_53_375	virtual	virtual	0.8960	1.0112	1	1.0	0.50	1	1.0	0.50	32.731
2019_03_21_20_13_53_491	virtual	virtual	0.8960	1.0112	1	1.0	0.50	1	1.0	0.50	32.731
2019_03_21_20_13_53_599	virtual	virtual	0.9045	1.0214	1	1.0	0.50	1	1.0	0.50	32.731
2019_03_21_20_13_53_71	virtual	virtual	0.9021	1.0185	1	1.0	0.50	1	1.0	0.50	32.731
2019_03_21_20_13_53_818	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	32.731
2019_03_21_20_13_53_925	virtual	virtual	0.8862	0.9995	1	1.0	0.50	1	1.0	0.50	32.731
2019_03_21_20_13_54_033	virtual	virtual	0.8960	1.0112	1	1.0	0.50	1	1.0	0.50	32.731
2019_03_21_20_13_54_146	virtual	virtual	0.9021	1.0185	1	1.0	0.50	1	1.0	0.50	32.731
2019_03_21_20_13_54_257	virtual	virtual	0.9021	1.0185	1	1.0	0.50	1	1.0	0.50	32.731
2019_03_21_20_13_54_363	virtual	virtual	0.8887	1.0024	1	1.0	0.50	1	1.0	0.50	32.731
2019_03_21_20_13_54_473	virtual	virtual	0.8984	1.0141	1	1.0	0.50	1	1.0	0.50	32.731
2019_03_21_20_13_54_587	virtual	virtual	0.9021	1.0185	1	1.0	0.50	1	1.0	0.50	32.731
2019_03_21_20_13_54_692	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	32.731
2019_03_21_20_13_54_803	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	40.192
2019_03_21_20_13_54_909	virtual	virtual	0.9021	1.0185	1	1.0	0.50	1	1.0	0.50	40.192
2019_03_21_20_13_55_018	virtual	virtual	0.8936	1.0083	1	1.0	0.50	1	1.0	0.50	40.192
2019_03_21_20_13_55_13	virtual	virtual	0.8936	1.0083	1	1.0	0.50	1	1.0	0.50	40.192
2019_03_21_20_13_55_238	virtual	virtual	0.8984	1.0141	1	1.0	0.50	1	1.0	0.50	40.192
2019_03_21_20_13_55_349	virtual	virtual	0.8960	1.0112	1	1.0	0.50	1	1.0	0.50	40.192
2019_03_21_20_13_55_459	virtual	virtual	0.9021	1.0185	1	1.0	0.50	1	1.0	0.50	40.192
2019_03_21_20_13_55_57	virtual	virtual	0.9021	1.0185	1	1.0	0.50	1	1.0	0.50	40.192
2019_03_21_20_13_55_681	virtual	virtual	0.8984	1.0141	1	1.0	0.50	1	1.0	0.50	40.192
2019_03_21_20_13_55_786	virtual	virtual	0.8984	1.0141	1	1.0	0.50	1	1.0	0.50	40.192
2019_03_21_20_13_55_896	virtual	virtual	0.8984	1.0141	1	1.0	0.50	1	1.0	0.50	40.192
2019_03_21_20_13_56_0	virtual	virtual	0.9021	1.0185	1	1.0	0.50	1	1.0	0.50	40.192
2019_03_21_20_13_56_116	virtual	virtual	0.8984	1.0141	1	1.0	0.50	1	1.0	0.50	40.192
2019_03_21_20_13_56_219	virtual	virtual	0.9021	1.0185	1	1.0	0.50	1	1.0	0.50	40.192
2019_03_21_20_13_56_329	virtual	virtual	0.8984	1.0141	1	1.0	0.50	1	1.0	0.50	40.192
2019_03_21_20_13_56_443	virtual	virtual	0.8960	1.0112	1	1.0	0.50	1	1.0	0.50	40.192
2019_03_21_20_13_56_547	virtual	virtual	0.8936	1.0083	1	1.0	0.50	1	1.0	0.50	40.192
2019_03_21_20_13_56_657	virtual	virtual	0.9021	1.0185	1	1.0	0.50	1	1.0	0.50	40.192
2019_03_21_20_13_56_771	virtual	virtual	0.8887	1.0024	1	1.0	0.50	1	1.0	0.50	40.192
2019_03_21_20_13_56_88	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	40.192
2019_03_21_20_13_56_993	virtual	virtual	0.9021	1.0185	1	1.0	0.50	1	1.0	0.50	40.192
2019_03_21_20_13_57_102	virtual	virtual	0.8984	1.0141	1	1.0	0.50	1	1.0	0.50	40.192
2019_03_21_20_13_57_206	virtual	virtual	0.8936	1.0083	1	1.0	0.50	1	1.0	0.50	40.192
2019_03_21_20_13_57_319	virtual	virtual	0.8960	1.0112	1	1.0	0.50	1	1.0	0.50	40.192
2019_03_21_20_13_57_426	virtual	virtual	0.8960	1.0112	1	1.0	0.50	1	1.0	0.50	40.192
2019_03_21_20_13_57_538	virtual	virtual	0.8936	1.0083	1	1.0	0.50	1	1.0	0.50	40.192
2019_03_21_20_13_57_642	virtual	virtual	0.8936	1.0083	1	1.0	0.50	1	1.0	0.50	40.192
2019_03_21_20_13_57_755	virtual	virtual	0.8960	1.0112	1	1.0	0.50	1	1.0	0.50	40.192
2019_03_21_20_13_57_864	virtual	virtual	0.8960	1.0112	1	1.0	0.50	1	1.0	0.50	40.192
2019_03_21_20_13_57_972	virtual	virtual	0.8936	1.0083	1	1.0	0.50	1	1.0	0.50	40.192
2019_03_21_20_13_58_087	virtual	virtual	0.8887	1.0024	1	1.0	0.50	1	1.0	0.50	40.192
2019_03_21_20_13_58_192	virtual	virtual	0.8984	1.0141	1	1.0	0.50	1	1.0	0.50	40.192
2019_03_21_20_13_58_3	virtual	virtual	0.8838	0.9965	1	1.0	0.50	1	1.0	0.50	40.192
2019_03_21_20_13_58_409	virtual	virtual	0.8960	1.0112	1	1.0	0.50	1	1.0	0.50	40.192
2019_03_21_20_13_58_521	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	40.192
2019_03_21_20_13_58_631	virtual	virtual	0.8887	1.0024	1	1.0	0.50	1	1.0	0.50	40.192
2019_03_21_20_13_58_739	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	35.799
2019_03_21_20_13_58_852	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	35.799
2019_03_21_20_13_58_964	virtual	virtual	0.8838	0.9965	1	1.0	0.50	1	1.0	0.50	35.799
2019_03_21_20_13_59_067	virtual	virtual	0.8862	0.9995	1	1.0	0.50	1	1.0	0.50	35.799
2019_03_21_20_13_59_177	virtual	virtual	0.9021	1.0185	1	1.0	0.50	1	1.0	0.50	35.799
2019_03_21_20_13_59_286	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	35.799
2019_03_21_20_13_59_393	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	35.799
2019_03_21_20_13_59_503	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	35.799
2019_03_21_20_13_59_611	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	35.799
2019_03_21_20_13_59_728	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	35.799
2019_03_21_20_13_59_834	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	35.799
2019_03_21_20_13_59_944	virtual	virtual	0.8960	1.0112	1	1.0	0.50	1	1.0	0.50	35.799
2019_03_21_20_14_00_05	virtual	virtual	0.8984	1.0141	1	1.0	0.50	1	1.0	0.50	35.799
2019_03_21_20_14_00_158	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	35.799
2019_03_21_20_14_00_27	virtual	virtual	0.8936	1.0083	1	1.0	0.50	1	1.0	0.50	35.799
2019_03_21_20_14_00_38	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	35.799
2019_03_21_20_14_00_489	virtual	virtual	0.9021	1.0185	1	1.0	0.50	1	1.0	0.50	35.799
2019_03_21_20_14_00_598	virtual	virtual	0.8960	1.0112	1	1.0	0.50	1	1.0	0.50	35.799
2019_03_21_20_14_00_705	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	35.799
2019_03_21_20_14_00_819	virtual	virtual	0.8936	1.0083	1	1.0	0.50	1	1.0	0.50	35.799
2019_03_21_20_14_00_926	virtual	virtual	0.8862	0.9995	1	1.0	0.50	1	1.0	0.50	35.799
2019_03_21_20_14_01_037	virtual	virtual	0.8960	1.0112	1	1.0	0.50	1	1.0	0.50	35.799
2019_03_21_20_14_01_142	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	35.799
2019_03_21_20_14_01_255	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	35.799
2019_03_21_20_14_01_368	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	35.799
2019_03_21_20_14_01_473	virtual	virtual	0.8960	1.0112	1	1.0	0.50	1	1.0	0.50	35.799
2019_03_21_20_14_01_589	virtual	virtual	0.8936	1.0083	1	1.0	0.50	1	1.0	0.50	35.799
2019_03_21_20_14_01_695	virtual	virtual	0.8960	1.0112	1	1.0	0.50	1	1.0	0.50	35.799
2019_03_21_20_14_01_804	virtual	virtual	0.8960	1.0112	1	1.0	0.50	1	1.0	0.50	35.799
2019_03_21_20_14_01_907	virtual	virtual	0.9021	1.0185	1	1.0	0.50	1	1.0	0.50	35.799
2019_03_21_20_14_02_016	virtual	virtual	0.8984	1.0141	1	1.0	0.50	1	1.0	0.50	35.799
2019_03_21_20_14_02_125	virtual	virtual	0.8984	1.0141	1	1.0	0.50	1	1.0	0.50	35.799
2019_03_21_20_14_02_244	virtual	virtual	0.8887	1.0024	1	1.0	0.50	1	1.0	0.50	35.799
2019_03_21_20_14_02_349	virtual	virtual	0.8984	1.0141	1	1.0	0.50	1	1.0	0.50	35.799
2019_03_21_20_14_02_454	virtual	virtual	0.8936	1.0083	1	1.0	0.50	1	1.0	0.50	35.799
2019_03_21_20_14_02_569	virtual	virtual	0.8887	1.0024	1	1.0	0.50	1	1.0	0.50	35.799
2019_03_21_20_14_02_679	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	35.799
2019_03_21_20_14_02_786	virtual	virtual	0.8887	1.0024	1	1.0	0.50	1	1.0	0.50	36.011
2019_03_21_20_14_02_895	virtual	virtual	0.8960	1.0112	1	1.0	0.50	1	1.0	0.50	36.011
2019_03_21_20_14_03_003	virtual	virtual	0.8984	1.0141	1	1.0	0.50	1	1.0	0.50	36.011
2019_03_21_20_14_03_115	virtual	virtual	0.8960	1.0112	1	1.0	0.50	1	1.0	0.50	36.011
2019_03_21_20_14_03_227	virtual	virtual	0.8887	1.0024	1	1.0	0.50	1	1.0	0.50	36.011
2019_03_21_20_14_03_33	virtual	virtual	0.8960	1.0112	1	1.0	0.50	1	1.0	0.50	36.011
2019_03_21_20_14_03_442	virtual	virtual	0.8960	1.0112	1	1.0	0.50	1	1.0	0.50	36.011
2019_03_21_20_14_03_548	virtual	virtual	0.8936	1.0083	1	1.0	0.50	1	1.0	0.50	36.011
2019_03_21_20_14_03_659	virtual	virtual	0.8936	1.0083	1	1.0	0.50	1	1.0	0.50	36.011
2019_03_21_20_14_03_771	virtual	virtual	0.9021	1.0185	1	1.0	0.50	1	1.0	0.50	36.011
2019_03_21_20_14_03_881	virtual	virtual	0.8887	1.0024	1	1.0	0.50	1	1.0	0.50	36.011
2019_03_21_20_14_03_985	virtual	virtual	0.8984	1.0141	1	1.0	0.50	1	1.0	0.50	36.011
2019_03_21_20_14_04_1	virtual	virtual	0.8960	1.0112	1	1.0	0.50	1	1.0	0.50	36.011
2019_03_21_20_14_04_205	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	36.011
2019_03_21_20_14_04_317	virtual	virtual	0.8936	1.0083	1	1.0	0.50	1	1.0	0.50	36.011
2019_03_21_20_14_04_432	virtual	virtual	0.8960	1.0112	1	1.0	0.50	1	1.0	0.50	36.011
2019_03_21_20_14_04_533	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	36.011
2019_03_21_20_14_04_648	virtual	virtual	0.8936	1.0083	1	1.0	0.50	1	1.0	0.50	36.011
2019_03_21_20_14_04_751	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	36.011
2019_03_21_20_14_04_862	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	36.011
2019_03_21_20_14_04_975	virtual	virtual	0.8887	1.0024	1	1.0	0.50	1	1.0	0.50	36.011
2019_03_21_20_14_05_08	virtual	virtual	0.9021	1.0185	1	1.0	0.50	1	1.0	0.50	36.011
2019_03_21_20_14_05_189	virtual	virtual	0.8936	1.0083	1	1.0	0.50	1	1.0	0.50	36.011
2019_03_21_20_14_05_299	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	36.011
2019_03_21_20_14_05_411	virtual	virtual	0.8984	1.0141	1	1.0	0.50	1	1.0	0.50	36.011
2019_03_21_20_14_05_517	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	36.011
2019_03_21_20_14_05_626	virtual	virtual	0.8862	0.9995	1	1.0	0.50	1	1.0	0.50	36.011
2019_03_21_20_14_05_738	virtual	virtual	0.8936	1.0083	1	1.0	0.50	1	1.0	0.50	36.011
2019_03_21_20_14_05_849	virtual	virtual	0.8838	0.9965	1	1.0	0.50	1	1.0	0.50	36.011
2019_03_21_20_14_05_959	virtual	virtual	0.8936	1.0083	1	1.0	0.50	1	1.0	0.50	36.011
2019_03_21_20_14_06_069	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	36.011
2019_03_21_20_14_06_177	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	36.011
2019_03_21_20_14_06_283	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	36.011
2019_03_21_20_14_06_396	virtual	virtual	0.8936	1.0083	1	1.0	0.50	1	1.0	0.50	36.011
2019_03_21_20_14_06_507	virtual	virtual	0.8862	0.9995	1	1.0	0.50	1	1.0	0.50	36.011
2019_03_21_20_14_06_612	virtual	virtual	0.8862	0.9995	1	1.0	0.50	1	1.0	0.50	36.011
2019_03_21_20_14_06_726	virtual	virtual	0.8887	1.0024	1	1.0	0.50	1	1.0	0.50	66.403
2019_03_21_20_14_06_828	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	66.403
2019_03_21_20_14_06_937	virtual	virtual	0.8960	1.0112	1	1.0	0.50	1	1.0	0.50	66.403
2019_03_21_20_14_07_052	virtual	virtual	0.8936	1.0083	1	1.0	0.50	1	1.0	0.50	66.403
2019_03_21_20_14_07_16	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	66.403
2019_03_21_20_14_07_272	virtual	virtual	0.8862	0.9995	1	1.0	0.50	1	1.0	0.50	66.403
2019_03_21_20_14_07_38	virtual	virtual	0.8936	1.0083	1	1.0	0.50	1	1.0	0.50	66.403
2019_03_21_20_14_07_49	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	66.403
2019_03_21_20_14_07_599	virtual	virtual	0.8887	1.0024	1	1.0	0.50	1	1.0	0.50	66.403
2019_03_21_20_14_07_708	virtual	virtual	0.8801	0.9921	1	1.0	0.50	1	1.0	0.50	66.403
2019_03_21_20_14_07_815	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	66.403
2019_03_21_20_14_07_925	virtual	virtual	0.8838	0.9965	1	1.0	0.50	1	1.0	0.50	66.403
2019_03_21_20_14_08_033	virtual	virtual	0.8801	0.9921	1	1.0	0.50	1	1.0	0.50	66.403
2019_03_21_20_14_08_146	virtual	virtual	0.8887	1.0024	1	1.0	0.50	1	1.0	0.50	66.403
2019_03_21_20_14_08_252	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	66.403
2019_03_21_20_14_08_371	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	66.403
2019_03_21_20_14_08_472	virtual	virtual	0.8862	0.9995	1	1.0	0.50	1	1.0	0.50	66.403
2019_03_21_20_14_08_582	virtual	virtual	0.8862	0.9995	1	1.0	0.50	1	1.0	0.50	66.403
2019_03_21_20_14_08_696	virtual	virtual	0.8936	1.0083	1	1.0	0.50	1	1.0	0.50	66.403
2019_03_21_20_14_08_798	virtual	virtual	0.8960	1.0112	1	1.0	0.50	1	1.0	0.50	66.403
2019_03_21_20_14_08_91	virtual	virtual	0.8887	1.0024	1	1.0	0.50	1	1.0	0.50	66.403
2019_03_21_20_14_09_021	virtual	virtual	0.8887	1.0024	1	1.0	0.50	1	1.0	0.50	66.403
2019_03_21_20_14_09_126	virtual	virtual	0.8862	0.9995	1	1.0	0.50	1	1.0	0.50	66.403
2019_03_21_20_14_09_241	virtual	virtual	0.8960	1.0112	1	1.0	0.50	1	1.0	0.50	66.403
2019_03_21_20_14_09_35	virtual	virtual	0.8838	0.9965	1	1.0	0.50	1	1.0	0.50	66.403
2019_03_21_20_14_09_459	virtual	virtual	0.8838	0.9965	1	1.0	0.50	1	1.0	0.50	66.403
2019_03_21_20_14_09_569	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	66.403
2019_03_21_20_14_09_673	virtual	virtual	0.8887	1.0024	1	1.0	0.50	1	1.0	0.50	66.403
2019_03_21_20_14_09_787	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	66.403
2019_03_21_20_14_09_892	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	66.403
2019_03_21_20_14_10_004	virtual	virtual	0.8838	0.9965	1	1.0	0.50	1	1.0	0.50	66.403
2019_03_21_20_14_10_117	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	66.403
2019_03_21_20_14_10_225	virtual	virtual	0.8960	1.0112	1	1.0	0.50	1	1.0	0.50	66.403
2019_03_21_20_14_10_333	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	66.403
2019_03_21_20_14_10_443	virtual	virtual	0.8960	1.0112	1	1.0	0.50	1	1.0	0.50	66.403
2019_03_21_20_14_10_55	virtual	virtual	0.8936	1.0083	1	1.0	0.50	1	1.0	0.50	66.403
2019_03_21_20_14_10_658	virtual	virtual	0.8936	1.0083	1	1.0	0.50	1	1.0	0.50	66.403
2019_03_21_20_14_10_771	virtual	virtual	0.8936	1.0083	1	1.0	0.50	1	1.0	0.50	50.199
2019_03_21_20_14_10_881	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	50.199
2019_03_21_20_14_10_992	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	50.199
2019_03_21_20_14_11_098	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	50.199
2019_03_21_20_14_11_207	virtual	virtual	0.8960	1.0112	1	1.0	0.50	1	1.0	0.50	50.199
2019_03_21_20_14_11_317	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	50.199
2019_03_21_20_14_11_423	virtual	virtual	0.8960	1.0112	1	1.0	0.50	1	1.0	0.50	50.199
2019_03_21_20_14_11_532	virtual	virtual	0.8862	0.9995	1	1.0	0.50	1	1.0	0.50	50.199
2019_03_21_20_14_11_642	virtual	virtual	0.8887	1.0024	1	1.0	0.50	1	1.0	0.50	50.199
2019_03_21_20_14_11_756	virtual	virtual	0.8984	1.0141	1	1.0	0.50	1	1.0	0.50	50.199
2019_03_21_20_14_11_859	virtual	virtual	0.8862	0.9995	1	1.0	0.50	1	1.0	0.50	50.199
2019_03_21_20_14_11_977	virtual	virtual	0.8984	1.0141	1	1.0	0.50	1	1.0	0.50	50.199
2019_03_21_20_14_12_083	virtual	virtual	0.8984	1.0141	1	1.0	0.50	1	1.0	0.50	50.199
2019_03_21_20_14_12_195	virtual	virtual	0.8936	1.0083	1	1.0	0.50	1	1.0	0.50	50.199
2019_03_21_20_14_12_306	virtual	virtual	0.8887	1.0024	1	1.0	0.50	1	1.0	0.50	50.199
2019_03_21_20_14_12_409	virtual	virtual	0.8887	1.0024	1	1.0	0.50	1	1.0	0.50	50.199
2019_03_21_20_14_12_517	virtual	virtual	0.8887	1.0024	1	1.0	0.50	1	1.0	0.50	50.199
2019_03_21_20_14_12_629	virtual	virtual	0.8936	1.0083	1	1.0	0.50	1	1.0	0.50	50.199
2019_03_21_20_14_12_738	virtual	virtual	0.8887	1.0024	1	1.0	0.50	1	1.0	0.50	50.199
2019_03_21_20_14_12_85	virtual	virtual	0.8838	0.9965	1	1.0	0.50	1	1.0	0.50	50.199
2019_03_21_20_14_12_961	virtual	virtual	0.8862	0.9995	1	1.0	0.50	1	1.0	0.50	50.199
2019_03_21_20_14_13_067	virtual	virtual	0.8936	1.0083	1	1.0	0.50	1	1.0	0.50	50.199
2019_03_21_20_14_13_178	virtual	virtual	0.8960	1.0112	1	1.0	0.50	1	1.0	0.50	50.199
2019_03_21_20_14_13_281	virtual	virtual	0.8887	1.0024	1	1.0	0.50	1	1.0	0.50	50.199
2019_03_21_20_14_13_391	virtual	virtual	0.8936	1.0083	1	1.0	0.50	1	1.0	0.50	50.199
2019_03_21_20_14_13_506	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	50.199
2019_03_21_20_14_13_615	virtual	virtual	0.8984	1.0141	1	1.0	0.50	1	1.0	0.50	50.199
2019_03_21_20_14_13_726	virtual	virtual	0.8960	1.0112	1	1.0	0.50	1	1.0	0.50	50.199
2019_03_21_20_14_13_836	virtual	virtual	0.8960	1.0112	1	1.0	0.50	1	1.0	0.50	50.199
2019_03_21_20_14_13_947	virtual	virtual	0.8862	0.9995	1	1.0	0.50	1	1.0	0.50	50.199
2019_03_21_20_14_14_051	virtual	virtual	0.8984	1.0141	1	1.0	0.50	1	1.0	0.50	50.199
2019_03_21_20_14_14_161	virtual	virtual	0.8936	1.0083	1	1.0	0.50	1	1.0	0.50	50.199
2019_03_21_20_14_14_271	virtual	virtual	0.9021	1.0185	1	1.0	0.50	1	1.0	0.50	50.199
2019_03_21_20_14_14_378	virtual	virtual	0.8960	1.0112	1	1.0	0.50	1	1.0	0.50	50.199
2019_03_21_20_14_14_494	virtual	virtual	0.8936	1.0083	1	1.0	0.50	1	1.0	0.50	50.199
2019_03_21_20_14_14_598	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	50.199
2019_03_21_20_14_14_709	virtual	virtual	0.8887	1.0024	1	1.0	0.50	1	1.0	0.50	50.199
2019_03_21_20_14_14_814	virtual	virtual	0.8936	1.0083	1	1.0	0.50	1	1.0	0.50	44.806
2019_03_21_20_14_14_925	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	44.806
2019_03_21_20_14_15_034	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	44.806
2019_03_21_20_14_15_141	virtual	virtual	0.8984	1.0141	1	1.0	0.50	1	1.0	0.50	44.806
2019_03_21_20_14_15_255	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	44.806
2019_03_21_20_14_15_365	virtual	virtual	0.8862	0.9995	1	1.0	0.50	1	1.0	0.50	44.806
2019_03_21_20_14_15_474	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	44.806
2019_03_21_20_14_15_588	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	44.806
2019_03_21_20_14_15_691	virtual	virtual	0.8887	1.0024	1	1.0	0.50	1	1.0	0.50	44.806
2019_03_21_20_14_15_798	virtual	virtual	0.8960	1.0112	1	1.0	0.50	1	1.0	0.50	44.806
2019_03_21_20_14_15_908	virtual	virtual	0.8984	1.0141	1	1.0	0.50	1	1.0	0.50	44.806
2019_03_21_20_14_16_016	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	44.806
2019_03_21_20_14_16_129	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	44.806
2019_03_21_20_14_16_238	virtual	virtual	0.8984	1.0141	1	1.0	0.50	1	1.0	0.50	44.806
2019_03_21_20_14_16_351	virtual	virtual	0.8911	1.0053	1	1.0	0.50	1	1.0	0.50	44.806
