Real-Time Sampling Data	V1	T(Celsius)	V2	P(MPa)	Do_1	Cycle(s)	Ratio	Do_2	Cycle(s)	Ratio	Flow(L/min)
2019_03_21_21_14_45_912	virtual	virtual	0.8704	0.9804	1	1.0	0.50	1	1.0	0.50	55.479
2019_03_21_21_14_46_02	virtual	virtual	0.8704	0.9804	1	1.0	0.50	1	1.0	0.50	55.479
2019_03_21_21_14_46_129	virtual	virtual	0.8655	0.9746	1	1.0	0.50	1	1.0	0.50	55.479
2019_03_21_21_14_46_241	virtual	virtual	0.8704	0.9804	1	1.0	0.50	1	1.0	0.50	55.479
2019_03_21_21_14_46_349	virtual	virtual	0.8704	0.9804	1	1.0	0.50	1	1.0	0.50	51.657
2019_03_21_21_14_46_461	virtual	virtual	0.8679	0.9775	1	1.0	0.50	1	1.0	0.50	51.657
2019_03_21_21_14_46_566	virtual	virtual	0.8752	0.9863	1	1.0	0.50	1	1.0	0.50	51.657
2019_03_21_21_14_46_675	virtual	virtual	0.8704	0.9804	1	1.0	0.50	1	1.0	0.50	51.657
2019_03_21_21_14_46_789	virtual	virtual	0.8752	0.9863	1	1.0	0.50	1	1.0	0.50	51.657
2019_03_21_21_14_46_894	virtual	virtual	0.8728	0.9834	1	1.0	0.50	1	1.0	0.50	51.657
2019_03_21_21_14_47_004	virtual	virtual	0.8594	0.9672	1	1.0	0.50	1	1.0	0.50	51.657
2019_03_21_21_14_47_116	virtual	virtual	0.8704	0.9804	1	1.0	0.50	1	1.0	0.50	51.657
2019_03_21_21_14_47_225	virtual	virtual	0.8728	0.9834	1	1.0	0.50	1	1.0	0.50	51.657
2019_03_21_21_14_47_338	virtual	virtual	0.8704	0.9804	1	1.0	0.50	1	1.0	0.50	51.657
2019_03_21_21_14_47_444	virtual	virtual	0.8679	0.9775	1	1.0	0.50	1	1.0	0.50	51.657
2019_03_21_21_14_47_554	virtual	virtual	0.8630	0.9716	1	1.0	0.50	1	1.0	0.50	51.657
2019_03_21_21_14_47_66	virtual	virtual	0.8679	0.9775	1	1.0	0.50	1	1.0	0.50	51.657
2019_03_21_21_14_47_774	virtual	virtual	0.8704	0.9804	1	1.0	0.50	1	1.0	0.50	51.657
2019_03_21_21_14_47_881	virtual	virtual	0.8655	0.9746	1	1.0	0.50	1	1.0	0.50	51.657
2019_03_21_21_14_47_989	virtual	virtual	0.8704	0.9804	1	1.0	0.50	1	1.0	0.50	51.657
2019_03_21_21_14_48_1	virtual	virtual	0.8704	0.9804	1	1.0	0.50	1	1.0	0.50	51.657
2019_03_21_21_14_48_212	virtual	virtual	0.8679	0.9775	1	1.0	0.50	1	1.0	0.50	51.657
2019_03_21_21_14_48_318	virtual	virtual	0.8801	0.9921	1	1.0	0.50	1	1.0	0.50	51.657
2019_03_21_21_14_48_427	virtual	virtual	0.8679	0.9775	1	1.0	0.50	1	1.0	0.50	51.657
2019_03_21_21_14_48_534	virtual	virtual	0.8752	0.9863	1	1.0	0.50	1	1.0	0.50	51.657
2019_03_21_21_14_48_645	virtual	virtual	0.8704	0.9804	1	1.0	0.50	1	1.0	0.50	51.657
2019_03_21_21_14_48_753	virtual	virtual	0.8777	0.9892	1	1.0	0.50	1	1.0	0.50	51.657
2019_03_21_21_14_48_859	virtual	virtual	0.8655	0.9746	1	1.0	0.50	1	1.0	0.50	51.657
2019_03_21_21_14_48_97	virtual	virtual	0.8728	0.9834	1	1.0	0.50	1	1.0	0.50	51.657
2019_03_21_21_14_49_083	virtual	virtual	0.8679	0.9775	1	1.0	0.50	1	1.0	0.50	51.657
2019_03_21_21_14_49_19	virtual	virtual	0.8704	0.9804	1	1.0	0.50	1	1.0	0.50	51.657
2019_03_21_21_14_49_299	virtual	virtual	0.8728	0.9834	1	1.0	0.50	1	1.0	0.50	51.657
2019_03_21_21_14_49_41	virtual	virtual	0.8655	0.9746	1	1.0	0.50	1	1.0	0.50	51.657
2019_03_21_21_14_49_523	virtual	virtual	0.8679	0.9775	1	1.0	0.50	1	1.0	0.50	51.657
2019_03_21_21_14_49_627	virtual	virtual	0.8728	0.9834	1	1.0	0.50	1	1.0	0.50	51.657
2019_03_21_21_14_49_739	virtual	virtual	0.8679	0.9775	1	1.0	0.50	1	1.0	0.50	51.657
2019_03_21_21_14_49_846	virtual	virtual	0.8679	0.9775	1	1.0	0.50	1	1.0	0.50	51.657
2019_03_21_21_14_49_96	virtual	virtual	0.8728	0.9834	1	1.0	0.50	1	1.0	0.50	51.657
2019_03_21_21_14_50_071	virtual	virtual	0.8704	0.9804	1	1.0	0.50	1	1.0	0.50	51.657
2019_03_21_21_14_50_18	virtual	virtual	0.8777	0.9892	1	1.0	0.50	1	1.0	0.50	51.657
2019_03_21_21_14_50_283	virtual	virtual	0.8777	0.9892	1	1.0	0.50	1	1.0	0.50	51.657
2019_03_21_21_14_50_4	virtual	virtual	0.8704	0.9804	1	1.0	0.50	1	1.0	0.50	29.678
2019_03_21_21_14_50_504	virtual	virtual	0.8679	0.9775	1	1.0	0.50	1	1.0	0.50	29.678
2019_03_21_21_14_50_61	virtual	virtual	0.8704	0.9804	1	1.0	0.50	1	1.0	0.50	29.678
2019_03_21_21_14_50_725	virtual	virtual	0.8679	0.9775	1	1.0	0.50	1	1.0	0.50	29.678
2019_03_21_21_14_50_834	virtual	virtual	0.8679	0.9775	1	1.0	0.50	1	1.0	0.50	29.678
2019_03_21_21_14_50_94	virtual	virtual	0.8630	0.9716	1	1.0	0.50	1	1.0	0.50	29.678
2019_03_21_21_14_51_053	virtual	virtual	0.8752	0.9863	1	1.0	0.50	1	1.0	0.50	29.678
2019_03_21_21_14_51_167	virtual	virtual	0.8752	0.9863	1	1.0	0.50	1	1.0	0.50	29.678
2019_03_21_21_14_51_273	virtual	virtual	0.8728	0.9834	1	1.0	0.50	1	1.0	0.50	29.678
2019_03_21_21_14_51_376	virtual	virtual	0.8752	0.9863	1	1.0	0.50	1	1.0	0.50	29.678
2019_03_21_21_14_51_488	virtual	virtual	0.8777	0.9892	1	1.0	0.50	1	1.0	0.50	29.678
2019_03_21_21_14_51_594	virtual	virtual	0.8752	0.9863	1	1.0	0.50	1	1.0	0.50	29.678
2019_03_21_21_14_51_706	virtual	virtual	0.8801	0.9921	1	1.0	0.50	1	1.0	0.50	29.678
2019_03_21_21_14_51_814	virtual	virtual	0.8704	0.9804	1	1.0	0.50	1	1.0	0.50	29.678
2019_03_21_21_14_51_925	virtual	virtual	0.8801	0.9921	1	1.0	0.50	1	1.0	0.50	29.678
2019_03_21_21_14_52_033	virtual	virtual	0.8752	0.9863	1	1.0	0.50	1	1.0	0.50	29.678
2019_03_21_21_14_52_143	virtual	virtual	0.8728	0.9834	1	1.0	0.50	1	1.0	0.50	29.678
2019_03_21_21_14_52_252	virtual	virtual	0.8887	1.0024	1	1.0	0.50	1	1.0	0.50	29.678
2019_03_21_21_14_52_369	virtual	virtual	0.8655	0.9746	1	1.0	0.50	1	1.0	0.50	29.678
2019_03_21_21_14_52_474	virtual	virtual	0.8679	0.9775	1	1.0	0.50	1	1.0	0.50	29.678
2019_03_21_21_14_52_585	virtual	virtual	0.8630	0.9716	1	1.0	0.50	1	1.0	0.50	29.678
2019_03_21_21_14_52_69	virtual	virtual	0.8777	0.9892	1	1.0	0.50	1	1.0	0.50	29.678
2019_03_21_21_14_52_809	virtual	virtual	0.8679	0.9775	1	1.0	0.50	1	1.0	0.50	29.678
2019_03_21_21_14_52_91	virtual	virtual	0.8752	0.9863	1	1.0	0.50	1	1.0	0.50	29.678
2019_03_21_21_14_53_022	virtual	virtual	0.8728	0.9834	1	1.0	0.50	1	1.0	0.50	29.678
2019_03_21_21_14_53_128	virtual	virtual	0.8838	0.9965	1	1.0	0.50	1	1.0	0.50	29.678
2019_03_21_21_14_53_24	virtual	virtual	0.8777	0.9892	1	1.0	0.50	1	1.0	0.50	29.678
2019_03_21_21_14_53_345	virtual	virtual	0.8728	0.9834	1	1.0	0.50	1	1.0	0.50	29.678
2019_03_21_21_14_53_456	virtual	virtual	0.8704	0.9804	1	1.0	0.50	1	1.0	0.50	29.678
2019_03_21_21_14_53_569	virtual	virtual	0.8801	0.9921	1	1.0	0.50	1	1.0	0.50	29.678
2019_03_21_21_14_53_682	virtual	virtual	0.8801	0.9921	1	1.0	0.50	1	1.0	0.50	29.678
2019_03_21_21_14_53_784	virtual	virtual	0.8704	0.9804	1	1.0	0.50	1	1.0	0.50	29.678
2019_03_21_21_14_53_894	virtual	virtual	0.8704	0.9804	1	1.0	0.50	1	1.0	0.50	29.678
2019_03_21_21_14_54_0	virtual	virtual	0.8655	0.9746	1	1.0	0.50	1	1.0	0.50	29.678
2019_03_21_21_14_54_118	virtual	virtual	0.8752	0.9863	1	1.0	0.50	1	1.0	0.50	29.678
2019_03_21_21_14_54_228	virtual	virtual	0.8679	0.9775	1	1.0	0.50	1	1.0	0.50	29.678
2019_03_21_21_14_54_334	virtual	virtual	0.8752	0.9863	1	1.0	0.50	1	1.0	0.50	29.678
2019_03_21_21_14_54_44	virtual	virtual	0.8752	0.9863	1	1.0	0.50	1	1.0	0.50	63.330
2019_03_21_21_14_54_55	virtual	virtual	0.8679	0.9775	1	1.0	0.50	1	1.0	0.50	63.330
2019_03_21_21_14_54_658	virtual	virtual	0.8777	0.9892	1	1.0	0.50	1	1.0	0.50	63.330
2019_03_21_21_14_54_771	virtual	virtual	0.8704	0.9804	1	1.0	0.50	1	1.0	0.50	63.330
2019_03_21_21_14_54_876	virtual	virtual	0.8801	0.9921	1	1.0	0.50	1	1.0	0.50	63.330
2019_03_21_21_14_54_99	virtual	virtual	0.8704	0.9804	1	1.0	0.50	1	1.0	0.50	63.330
2019_03_21_21_14_55_101	virtual	virtual	0.8704	0.9804	1	1.0	0.50	1	1.0	0.50	63.330
2019_03_21_21_14_55_206	virtual	virtual	0.8630	0.9716	1	1.0	0.50	1	1.0	0.50	63.330
2019_03_21_21_14_55_322	virtual	virtual	0.8752	0.9863	1	1.0	0.50	1	1.0	0.50	63.330
2019_03_21_21_14_55_43	virtual	virtual	0.8704	0.9804	1	1.0	0.50	1	1.0	0.50	63.330
2019_03_21_21_14_55_534	virtual	virtual	0.8704	0.9804	1	1.0	0.50	1	1.0	0.50	63.330
2019_03_21_21_14_55_647	virtual	virtual	0.8777	0.9892	1	1.0	0.50	1	1.0	0.50	63.330
2019_03_21_21_14_55_76	virtual	virtual	0.8630	0.9716	1	1.0	0.50	1	1.0	0.50	63.330
2019_03_21_21_14_55_86	virtual	virtual	0.8545	0.9614	1	1.0	0.50	1	1.0	0.50	63.330
2019_03_21_21_14_55_972	virtual	virtual	0.8679	0.9775	1	1.0	0.50	1	1.0	0.50	63.330
2019_03_21_21_14_56_08	virtual	virtual	0.8728	0.9834	1	1.0	0.50	1	1.0	0.50	63.330
2019_03_21_21_14_56_19	virtual	virtual	0.8630	0.9716	1	1.0	0.50	1	1.0	0.50	63.330
2019_03_21_21_14_56_307	virtual	virtual	0.8704	0.9804	1	1.0	0.50	1	1.0	0.50	63.330
2019_03_21_21_14_56_41	virtual	virtual	0.8777	0.9892	1	1.0	0.50	1	1.0	0.50	63.330
2019_03_21_21_14_56_519	virtual	virtual	0.8752	0.9863	1	1.0	0.50	1	1.0	0.50	63.330
2019_03_21_21_14_56_629	virtual	virtual	0.8704	0.9804	1	1.0	0.50	1	1.0	0.50	63.330
2019_03_21_21_14_56_737	virtual	virtual	0.8655	0.9746	1	1.0	0.50	1	1.0	0.50	63.330
2019_03_21_21_14_56_849	virtual	virtual	0.8704	0.9804	1	1.0	0.50	1	1.0	0.50	63.330
2019_03_21_21_14_56_96	virtual	virtual	0.8704	0.9804	1	1.0	0.50	1	1.0	0.50	63.330
2019_03_21_21_14_57_067	virtual	virtual	0.8679	0.9775	1	1.0	0.50	1	1.0	0.50	63.330
2019_03_21_21_14_57_178	virtual	virtual	0.8630	0.9716	1	1.0	0.50	1	1.0	0.50	63.330
2019_03_21_21_14_57_286	virtual	virtual	0.8594	0.9672	1	1.0	0.50	1	1.0	0.50	63.330
2019_03_21_21_14_57_396	virtual	virtual	0.8679	0.9775	1	1.0	0.50	1	1.0	0.50	63.330
2019_03_21_21_14_57_505	virtual	virtual	0.8630	0.9716	1	1.0	0.50	1	1.0	0.50	63.330
2019_03_21_21_14_57_619	virtual	virtual	0.8655	0.9746	1	1.0	0.50	1	1.0	0.50	63.330
2019_03_21_21_14_57_729	virtual	virtual	0.8704	0.9804	1	1.0	0.50	1	1.0	0.50	63.330
2019_03_21_21_14_57_836	virtual	virtual	0.8630	0.9716	1	1.0	0.50	1	1.0	0.50	63.330
2019_03_21_21_14_57_942	virtual	virtual	0.8679	0.9775	1	1.0	0.50	1	1.0	0.50	63.330
2019_03_21_21_14_58_055	virtual	virtual	0.8704	0.9804	1	1.0	0.50	1	1.0	0.50	63.330
2019_03_21_21_14_58_16	virtual	virtual	0.8594	0.9672	1	1.0	0.50	1	1.0	0.50	63.330
2019_03_21_21_14_58_266	virtual	virtual	0.8679	0.9775	1	1.0	0.50	1	1.0	0.50	63.330
2019_03_21_21_14_58_384	virtual	virtual	0.8704	0.9804	1	1.0	0.50	1	1.0	0.50	45.093
2019_03_21_21_14_58_491	virtual	virtual	0.8679	0.9775	1	1.0	0.50	1	1.0	0.50	45.093
2019_03_21_21_14_58_6	virtual	virtual	0.8594	0.9672	1	1.0	0.50	1	1.0	0.50	45.093
2019_03_21_21_14_58_711	virtual	virtual	0.8704	0.9804	1	1.0	0.50	1	1.0	0.50	45.093
2019_03_21_21_14_58_82	virtual	virtual	0.8704	0.9804	1	1.0	0.50	1	1.0	0.50	45.093
2019_03_21_21_14_58_926	virtual	virtual	0.8594	0.9672	1	1.0	0.50	1	1.0	0.50	45.093
2019_03_21_21_14_59_039	virtual	virtual	0.8728	0.9834	1	1.0	0.50	1	1.0	0.50	45.093
2019_03_21_21_14_59_144	virtual	virtual	0.8704	0.9804	1	1.0	0.50	1	1.0	0.50	45.093
2019_03_21_21_14_59_258	virtual	virtual	0.8838	0.9965	1	1.0	0.50	1	1.0	0.50	45.093
2019_03_21_21_14_59_365	virtual	virtual	0.8752	0.9863	1	1.0	0.50	1	1.0	0.50	45.093
2019_03_21_21_14_59_477	virtual	virtual	0.8679	0.9775	1	1.0	0.50	1	1.0	0.50	45.093
2019_03_21_21_14_59_584	virtual	virtual	0.8679	0.9775	1	1.0	0.50	1	1.0	0.50	45.093
2019_03_21_21_14_59_693	virtual	virtual	0.8655	0.9746	1	1.0	0.50	1	1.0	0.50	45.093
2019_03_21_21_14_59_798	virtual	virtual	0.8752	0.9863	1	1.0	0.50	1	1.0	0.50	45.093
2019_03_21_21_14_59_911	virtual	virtual	0.8655	0.9746	1	1.0	0.50	1	1.0	0.50	45.093
2019_03_21_21_15_00_019	virtual	virtual	0.8704	0.9804	1	1.0	0.50	1	1.0	0.50	45.093
2019_03_21_21_15_00_128	virtual	virtual	0.8801	0.9921	1	1.0	0.50	1	1.0	0.50	45.093
2019_03_21_21_15_00_24	virtual	virtual	0.8728	0.9834	1	1.0	0.50	1	1.0	0.50	45.093
2019_03_21_21_15_00_345	virtual	virtual	0.8655	0.9746	1	1.0	0.50	1	1.0	0.50	45.093
2019_03_21_21_15_00_457	virtual	virtual	0.8679	0.9775	1	1.0	0.50	1	1.0	0.50	45.093
2019_03_21_21_15_00_571	virtual	virtual	0.8777	0.9892	1	1.0	0.50	1	1.0	0.50	45.093
2019_03_21_21_15_00_68	virtual	virtual	0.8777	0.9892	1	1.0	0.50	1	1.0	0.50	45.093
2019_03_21_21_15_00_782	virtual	virtual	0.8704	0.9804	1	1.0	0.50	1	1.0	0.50	45.093
2019_03_21_21_15_00_896	virtual	virtual	0.8704	0.9804	1	1.0	0.50	1	1.0	0.50	45.093
2019_03_21_21_15_01_006	virtual	virtual	0.8728	0.9834	1	1.0	0.50	1	1.0	0.50	45.093
2019_03_21_21_15_01_116	virtual	virtual	0.8704	0.9804	1	1.0	0.50	1	1.0	0.50	45.093
2019_03_21_21_15_01_225	virtual	virtual	0.8704	0.9804	1	1.0	0.50	1	1.0	0.50	45.093
2019_03_21_21_15_01_333	virtual	virtual	0.8679	0.9775	1	1.0	0.50	1	1.0	0.50	45.093
2019_03_21_21_15_01_442	virtual	virtual	0.8704	0.9804	1	1.0	0.50	1	1.0	0.50	45.093
2019_03_21_21_15_01_55	virtual	virtual	0.8679	0.9775	1	1.0	0.50	1	1.0	0.50	45.093
2019_03_21_21_15_01_661	virtual	virtual	0.8704	0.9804	1	1.0	0.50	1	1.0	0.50	45.093
2019_03_21_21_15_01_771	virtual	virtual	0.8704	0.9804	1	1.0	0.50	1	1.0	0.50	45.093
2019_03_21_21_15_01_881	virtual	virtual	0.8704	0.9804	1	1.0	0.50	1	1.0	0.50	45.093
2019_03_21_21_15_01_994	virtual	virtual	0.8801	0.9921	1	1.0	0.50	1	1.0	0.50	45.093
2019_03_21_21_15_02_102	virtual	virtual	0.8752	0.9863	1	1.0	0.50	1	1.0	0.50	45.093
2019_03_21_21_15_02_21	virtual	virtual	0.8679	0.9775	1	1.0	0.50	1	1.0	0.50	45.093
2019_03_21_21_15_02_317	virtual	virtual	0.8728	0.9834	1	1.0	0.50	1	1.0	0.50	45.093
2019_03_21_21_15_02_428	virtual	virtual	0.8728	0.9834	1	1.0	0.50	1	1.0	0.50	32.503
2019_03_21_21_15_02_532	virtual	virtual	0.8777	0.9892	1	1.0	0.50	1	1.0	0.50	32.503
2019_03_21_21_15_02_65	virtual	virtual	0.8704	0.9804	1	1.0	0.50	1	1.0	0.50	32.503
2019_03_21_21_15_02_763	virtual	virtual	0.8704	0.9804	1	1.0	0.50	1	1.0	0.50	32.503
2019_03_21_21_15_02_868	virtual	virtual	0.8630	0.9716	1	1.0	0.50	1	1.0	0.50	32.503
2019_03_21_21_15_02_972	virtual	virtual	0.8679	0.9775	1	1.0	0.50	1	1.0	0.50	32.503
2019_03_21_21_15_03_086	virtual	virtual	0.8777	0.9892	1	1.0	0.50	1	1.0	0.50	32.503
2019_03_21_21_15_03_192	virtual	virtual	0.8679	0.9775	1	1.0	0.50	1	1.0	0.50	32.503
2019_03_21_21_15_03_301	virtual	virtual	0.8594	0.9672	1	1.0	0.50	1	1.0	0.50	32.503
2019_03_21_21_15_03_409	virtual	virtual	0.8728	0.9834	1	1.0	0.50	1	1.0	0.50	32.503
2019_03_21_21_15_03_517	virtual	virtual	0.8752	0.9863	1	1.0	0.50	1	1.0	0.50	32.503
2019_03_21_21_15_03_628	virtual	virtual	0.8655	0.9746	1	1.0	0.50	1	1.0	0.50	32.503
2019_03_21_21_15_03_738	virtual	virtual	0.8704	0.9804	1	1.0	0.50	1	1.0	0.50	32.503
2019_03_21_21_15_03_847	virtual	virtual	0.8630	0.9716	1	1.0	0.50	1	1.0	0.50	32.503
2019_03_21_21_15_03_958	virtual	virtual	0.8801	0.9921	1	1.0	0.50	1	1.0	0.50	32.503
2019_03_21_21_15_04_072	virtual	virtual	0.8704	0.9804	1	1.0	0.50	1	1.0	0.50	32.503
2019_03_21_21_15_04_172	virtual	virtual	0.8679	0.9775	1	1.0	0.50	1	1.0	0.50	32.503
2019_03_21_21_15_04_288	virtual	virtual	0.8801	0.9921	1	1.0	0.50	1	1.0	0.50	32.503
2019_03_21_21_15_04_399	virtual	virtual	0.8752	0.9863	1	1.0	0.50	1	1.0	0.50	32.503
2019_03_21_21_15_04_509	virtual	virtual	0.8777	0.9892	1	1.0	0.50	1	1.0	0.50	32.503
2019_03_21_21_15_04_614	virtual	virtual	0.8630	0.9716	1	1.0	0.50	1	1.0	0.50	32.503
2019_03_21_21_15_04_725	virtual	virtual	0.8752	0.9863	1	1.0	0.50	1	1.0	0.50	32.503
2019_03_21_21_15_04_838	virtual	virtual	0.8655	0.9746	1	1.0	0.50	1	1.0	0.50	32.503
2019_03_21_21_15_04_942	virtual	virtual	0.8777	0.9892	1	1.0	0.50	1	1.0	0.50	32.503
2019_03_21_21_15_05_048	virtual	virtual	0.8679	0.9775	1	1.0	0.50	1	1.0	0.50	32.503
2019_03_21_21_15_05_163	virtual	virtual	0.8679	0.9775	1	1.0	0.50	1	1.0	0.50	32.503
2019_03_21_21_15_05_27	virtual	virtual	0.8655	0.9746	1	1.0	0.50	1	1.0	0.50	32.503
2019_03_21_21_15_05_38	virtual	virtual	0.8630	0.9716	1	1.0	0.50	1	1.0	0.50	32.503
2019_03_21_21_15_05_49	virtual	virtual	0.8679	0.9775	1	1.0	0.50	1	1.0	0.50	32.503
2019_03_21_21_15_05_595	virtual	virtual	0.8679	0.9775	1	1.0	0.50	1	1.0	0.50	32.503
2019_03_21_21_15_05_709	virtual	virtual	0.8594	0.9672	1	1.0	0.50	1	1.0	0.50	32.503
2019_03_21_21_15_05_815	virtual	virtual	0.8594	0.9672	1	1.0	0.50	1	1.0	0.50	32.503
2019_03_21_21_15_05_924	virtual	virtual	0.8679	0.9775	1	1.0	0.50	1	1.0	0.50	32.503
2019_03_21_21_15_06_037	virtual	virtual	0.8801	0.9921	1	1.0	0.50	1	1.0	0.50	32.503
2019_03_21_21_15_06_141	virtual	virtual	0.8679	0.9775	1	1.0	0.50	1	1.0	0.50	32.503
2019_03_21_21_15_06_254	virtual	virtual	0.8752	0.9863	1	1.0	0.50	1	1.0	0.50	32.503
2019_03_21_21_15_06_368	virtual	virtual	0.8752	0.9863	1	1.0	0.50	1	1.0	0.50	60.123
2019_03_21_21_15_06_481	virtual	virtual	0.8728	0.9834	1	1.0	0.50	1	1.0	0.50	60.123
2019_03_21_21_15_06_582	virtual	virtual	0.8679	0.9775	1	1.0	0.50	1	1.0	0.50	60.123
2019_03_21_21_15_06_694	virtual	virtual	0.8630	0.9716	1	1.0	0.50	1	1.0	0.50	60.123
2019_03_21_21_15_06_799	virtual	virtual	0.8679	0.9775	1	1.0	0.50	1	1.0	0.50	60.123
2019_03_21_21_15_06_909	virtual	virtual	0.8679	0.9775	1	1.0	0.50	1	1.0	0.50	60.123
2019_03_21_21_15_07_023	virtual	virtual	0.8752	0.9863	1	1.0	0.50	1	1.0	0.50	60.123
2019_03_21_21_15_07_135	virtual	virtual	0.8704	0.9804	1	1.0	0.50	1	1.0	0.50	60.123
2019_03_21_21_15_07_244	virtual	virtual	0.8728	0.9834	1	1.0	0.50	1	1.0	0.50	60.123
2019_03_21_21_15_07_353	virtual	virtual	0.8704	0.9804	1	1.0	0.50	1	1.0	0.50	60.123
2019_03_21_21_15_07_462	virtual	virtual	0.8594	0.9672	1	1.0	0.50	1	1.0	0.50	60.123
2019_03_21_21_15_07_573	virtual	virtual	0.8569	0.9643	1	1.0	0.50	1	1.0	0.50	60.123
2019_03_21_21_15_07_674	virtual	virtual	0.8655	0.9746	1	1.0	0.50	1	1.0	0.50	60.123
2019_03_21_21_15_07_788	virtual	virtual	0.8704	0.9804	1	1.0	0.50	1	1.0	0.50	60.123
2019_03_21_21_15_07_891	virtual	virtual	0.8752	0.9863	1	1.0	0.50	1	1.0	0.50	60.123
2019_03_21_21_15_08_003	virtual	virtual	0.8655	0.9746	1	1.0	0.50	1	1.0	0.50	60.123
2019_03_21_21_15_08_116	virtual	virtual	0.8630	0.9716	1	1.0	0.50	1	1.0	0.50	60.123
2019_03_21_21_15_08_222	virtual	virtual	0.8630	0.9716	1	1.0	0.50	1	1.0	0.50	60.123
2019_03_21_21_15_08_331	virtual	virtual	0.8752	0.9863	1	1.0	0.50	1	1.0	0.50	60.123
2019_03_21_21_15_08_444	virtual	virtual	0.8655	0.9746	1	1.0	0.50	1	1.0	0.50	60.123
2019_03_21_21_15_08_549	virtual	virtual	0.8630	0.9716	1	1.0	0.50	1	1.0	0.50	60.123
2019_03_21_21_15_08_659	virtual	virtual	0.8630	0.9716	1	1.0	0.50	1	1.0	0.50	60.123
2019_03_21_21_15_08_769	virtual	virtual	0.8679	0.9775	1	1.0	0.50	1	1.0	0.50	60.123
2019_03_21_21_15_08_882	virtual	virtual	0.8594	0.9672	1	1.0	0.50	1	1.0	0.50	60.123
2019_03_21_21_15_08_991	virtual	virtual	0.8594	0.9672	1	1.0	0.50	1	1.0	0.50	60.123
2019_03_21_21_15_09_102	virtual	virtual	0.8569	0.9643	1	1.0	0.50	1	1.0	0.50	60.123
2019_03_21_21_15_09_214	virtual	virtual	0.8752	0.9863	1	1.0	0.50	1	1.0	0.50	60.123
2019_03_21_21_15_09_322	virtual	virtual	0.8594	0.9672	1	1.0	0.50	1	1.0	0.50	60.123
2019_03_21_21_15_09_423	virtual	virtual	0.8704	0.9804	1	1.0	0.50	1	1.0	0.50	60.123
2019_03_21_21_15_09_536	virtual	virtual	0.8704	0.9804	1	1.0	0.50	1	1.0	0.50	60.123
2019_03_21_21_15_09_645	virtual	virtual	0.8594	0.9672	1	1.0	0.50	1	1.0	0.50	60.123
2019_03_21_21_15_09_756	virtual	virtual	0.8630	0.9716	1	1.0	0.50	1	1.0	0.50	60.123
2019_03_21_21_15_09_866	virtual	virtual	0.8630	0.9716	1	1.0	0.50	1	1.0	0.50	60.123
2019_03_21_21_15_09_973	virtual	virtual	0.8752	0.9863	1	1.0	0.50	1	1.0	0.50	60.123
2019_03_21_21_15_10_08	virtual	virtual	0.8752	0.9863	1	1.0	0.50	1	1.0	0.50	60.123
2019_03_21_21_15_10_196	virtual	virtual	0.8630	0.9716	1	1.0	0.50	1	1.0	0.50	60.123
2019_03_21_21_15_10_302	virtual	virtual	0.8472	0.9526	1	1.0	0.50	1	1.0	0.50	60.123
2019_03_21_21_15_10_407	virtual	virtual	0.8472	0.9526	1	1.0	0.50	1	1.0	0.50	51.496
2019_03_21_21_15_10_517	virtual	virtual	0.8411	0.9453	1	1.0	0.50	1	1.0	0.50	51.496
2019_03_21_21_15_10_631	virtual	virtual	0.8289	0.9306	1	1.0	0.50	1	1.0	0.50	51.496
2019_03_21_21_15_10_743	virtual	virtual	0.8240	0.9248	1	1.0	0.50	1	1.0	0.50	51.496
2019_03_21_21_15_10_85	virtual	virtual	0.8179	0.9174	1	1.0	0.50	1	1.0	0.50	51.496
2019_03_21_21_15_10_962	virtual	virtual	0.8154	0.9145	1	1.0	0.50	1	1.0	0.50	51.496
2019_03_21_21_15_11_076	virtual	virtual	0.8081	0.9057	1	1.0	0.50	1	1.0	0.50	51.496
2019_03_21_21_15_11_173	virtual	virtual	0.7996	0.8955	1	1.0	0.50	1	1.0	0.50	51.496
2019_03_21_21_15_11_288	virtual	virtual	0.7947	0.8896	1	1.0	0.50	1	1.0	0.50	51.496
2019_03_21_21_15_11_391	virtual	virtual	0.7849	0.8779	1	1.0	0.50	1	1.0	0.50	51.496
2019_03_21_21_15_11_501	virtual	virtual	0.7849	0.8779	1	1.0	0.50	1	1.0	0.50	51.496
2019_03_21_21_15_11_615	virtual	virtual	0.7788	0.8706	1	1.0	0.50	1	1.0	0.50	51.496
2019_03_21_21_15_11_727	virtual	virtual	0.7715	0.8618	1	1.0	0.50	1	1.0	0.50	51.496
2019_03_21_21_15_11_834	virtual	virtual	0.7581	0.8457	1	1.0	0.50	1	1.0	0.50	51.496
2019_03_21_21_15_11_943	virtual	virtual	0.7666	0.8559	1	1.0	0.50	1	1.0	0.50	51.496
2019_03_21_21_15_12_052	virtual	virtual	0.7532	0.8398	1	1.0	0.50	1	1.0	0.50	51.496
2019_03_21_21_15_12_159	virtual	virtual	0.7532	0.8398	1	1.0	0.50	1	1.0	0.50	51.496
2019_03_21_21_15_12_272	virtual	virtual	0.7373	0.8208	1	1.0	0.50	1	1.0	0.50	51.496
2019_03_21_21_15_12_376	virtual	virtual	0.7458	0.8310	1	1.0	0.50	1	1.0	0.50	51.496
2019_03_21_21_15_12_486	virtual	virtual	0.7275	0.8090	1	1.0	0.50	1	1.0	0.50	51.496
