Real-Time Sampling Data	V1	T(Celsius)	V2	P(MPa)	Do_1	Cycle(s)	Ratio	Do_2	Cycle(s)	Ratio	Flow(L/min)
2019_03_21_13_31_23_083	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	11.252
2019_03_21_13_31_23_192	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	8.019
2019_03_21_13_31_23_302	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	8.019
2019_03_21_13_31_23_414	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	8.019
2019_03_21_13_31_23_522	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	8.019
2019_03_21_13_31_23_63	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	8.019
2019_03_21_13_31_23_74	virtual	virtual	1.3989	1.6147	1	1.0	0.50	1	1.0	0.50	8.019
2019_03_21_13_31_23_85	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	8.019
2019_03_21_13_31_23_956	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	8.019
2019_03_21_13_31_24_071	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	8.019
2019_03_21_13_31_24_177	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	8.019
2019_03_21_13_31_24_286	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	8.019
2019_03_21_13_31_24_397	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	8.019
2019_03_21_13_31_24_506	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	8.019
2019_03_21_13_31_24_617	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	8.019
2019_03_21_13_31_24_729	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	8.019
2019_03_21_13_31_24_831	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	8.019
2019_03_21_13_31_24_944	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	8.019
2019_03_21_13_31_25_056	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	8.019
2019_03_21_13_31_25_163	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	8.019
2019_03_21_13_31_25_277	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	8.019
2019_03_21_13_31_25_378	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	8.019
2019_03_21_13_31_25_488	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	8.019
2019_03_21_13_31_25_603	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	8.019
2019_03_21_13_31_25_707	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	8.019
2019_03_21_13_31_25_817	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	8.019
2019_03_21_13_31_25_931	virtual	virtual	1.3904	1.6044	1	1.0	0.50	1	1.0	0.50	8.019
2019_03_21_13_31_26_038	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	8.019
2019_03_21_13_31_26_146	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	8.019
2019_03_21_13_31_26_255	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	8.019
2019_03_21_13_31_26_366	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	8.019
2019_03_21_13_31_26_475	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	8.019
2019_03_21_13_31_26_587	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	8.019
2019_03_21_13_31_26_696	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	8.019
2019_03_21_13_31_26_806	virtual	virtual	1.3904	1.6044	1	1.0	0.50	1	1.0	0.50	8.019
2019_03_21_13_31_26_915	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	8.019
2019_03_21_13_31_27_025	virtual	virtual	1.3904	1.6044	1	1.0	0.50	1	1.0	0.50	8.019
2019_03_21_13_31_27_129	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	2.825
2019_03_21_13_31_27_243	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	2.825
2019_03_21_13_31_27_352	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	2.825
2019_03_21_13_31_27_465	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	2.825
2019_03_21_13_31_27_57	virtual	virtual	1.3904	1.6044	1	1.0	0.50	1	1.0	0.50	2.825
2019_03_21_13_31_27_678	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	2.825
2019_03_21_13_31_27_786	virtual	virtual	1.3904	1.6044	1	1.0	0.50	1	1.0	0.50	2.825
2019_03_21_13_31_27_899	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	2.825
2019_03_21_13_31_28_006	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	2.825
2019_03_21_13_31_28_117	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	2.825
2019_03_21_13_31_28_227	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	2.825
2019_03_21_13_31_28_331	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	2.825
2019_03_21_13_31_28_443	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	2.825
2019_03_21_13_31_28_554	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	2.825
2019_03_21_13_31_28_663	virtual	virtual	1.3904	1.6044	1	1.0	0.50	1	1.0	0.50	2.825
2019_03_21_13_31_28_774	virtual	virtual	1.3904	1.6044	1	1.0	0.50	1	1.0	0.50	2.825
2019_03_21_13_31_28_877	virtual	virtual	1.3989	1.6147	1	1.0	0.50	1	1.0	0.50	2.825
2019_03_21_13_31_28_99	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	2.825
2019_03_21_13_31_29_102	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	2.825
2019_03_21_13_31_29_21	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	2.825
2019_03_21_13_31_29_323	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	2.825
2019_03_21_13_31_29_427	virtual	virtual	1.4014	1.6176	1	1.0	0.50	1	1.0	0.50	2.825
2019_03_21_13_31_29_539	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	2.825
2019_03_21_13_31_29_651	virtual	virtual	1.3904	1.6044	1	1.0	0.50	1	1.0	0.50	2.825
2019_03_21_13_31_29_753	virtual	virtual	1.3989	1.6147	1	1.0	0.50	1	1.0	0.50	2.825
2019_03_21_13_31_29_867	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	2.825
2019_03_21_13_31_29_98	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	2.825
2019_03_21_13_31_30_083	virtual	virtual	1.3989	1.6147	1	1.0	0.50	1	1.0	0.50	2.825
2019_03_21_13_31_30_193	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	2.825
2019_03_21_13_31_30_307	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	2.825
2019_03_21_13_31_30_416	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	2.825
2019_03_21_13_31_30_519	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	2.825
2019_03_21_13_31_30_633	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	2.825
2019_03_21_13_31_30_736	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	2.825
2019_03_21_13_31_30_848	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	2.825
2019_03_21_13_31_30_957	virtual	virtual	1.3904	1.6044	1	1.0	0.50	1	1.0	0.50	2.825
2019_03_21_13_31_31_067	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	2.825
2019_03_21_13_31_31_178	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.370
2019_03_21_13_31_31_285	virtual	virtual	1.3904	1.6044	1	1.0	0.50	1	1.0	0.50	0.370
2019_03_21_13_31_31_395	virtual	virtual	1.4014	1.6176	1	1.0	0.50	1	1.0	0.50	0.370
2019_03_21_13_31_31_508	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.370
2019_03_21_13_31_31_615	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	0.370
2019_03_21_13_31_31_727	virtual	virtual	1.3904	1.6044	1	1.0	0.50	1	1.0	0.50	0.370
2019_03_21_13_31_31_833	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	0.370
2019_03_21_13_31_31_941	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.370
2019_03_21_13_31_32_055	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.370
2019_03_21_13_31_32_16	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.370
2019_03_21_13_31_32_273	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.370
2019_03_21_13_31_32_378	virtual	virtual	1.3989	1.6147	1	1.0	0.50	1	1.0	0.50	0.370
2019_03_21_13_31_32_489	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.370
2019_03_21_13_31_32_605	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	0.370
2019_03_21_13_31_32_704	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.370
2019_03_21_13_31_32_819	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.370
2019_03_21_13_31_32_927	virtual	virtual	1.3904	1.6044	1	1.0	0.50	1	1.0	0.50	0.370
2019_03_21_13_31_33_036	virtual	virtual	1.3989	1.6147	1	1.0	0.50	1	1.0	0.50	0.370
2019_03_21_13_31_33_149	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.370
2019_03_21_13_31_33_255	virtual	virtual	1.3989	1.6147	1	1.0	0.50	1	1.0	0.50	0.370
2019_03_21_13_31_33_362	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.370
2019_03_21_13_31_33_478	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.370
2019_03_21_13_31_33_583	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.370
2019_03_21_13_31_33_691	virtual	virtual	1.3989	1.6147	1	1.0	0.50	1	1.0	0.50	0.370
2019_03_21_13_31_33_805	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.370
2019_03_21_13_31_33_911	virtual	virtual	1.3904	1.6044	1	1.0	0.50	1	1.0	0.50	0.370
2019_03_21_13_31_34_02	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.370
2019_03_21_13_31_34_133	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.370
2019_03_21_13_31_34_238	virtual	virtual	1.3904	1.6044	1	1.0	0.50	1	1.0	0.50	0.370
2019_03_21_13_31_34_352	virtual	virtual	1.3989	1.6147	1	1.0	0.50	1	1.0	0.50	0.370
2019_03_21_13_31_34_457	virtual	virtual	1.3989	1.6147	1	1.0	0.50	1	1.0	0.50	0.370
2019_03_21_13_31_34_572	virtual	virtual	1.3904	1.6044	1	1.0	0.50	1	1.0	0.50	0.370
2019_03_21_13_31_34_675	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.370
2019_03_21_13_31_34_791	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.370
2019_03_21_13_31_34_9	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.370
2019_03_21_13_31_35_008	virtual	virtual	1.3904	1.6044	1	1.0	0.50	1	1.0	0.50	0.370
2019_03_21_13_31_35_115	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	0.370
2019_03_21_13_31_35_222	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_35_333	virtual	virtual	1.3904	1.6044	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_35_444	virtual	virtual	1.3904	1.6044	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_35_553	virtual	virtual	1.3855	1.5986	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_35_666	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_35_775	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_35_877	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_35_989	virtual	virtual	1.3904	1.6044	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_36_098	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_36_208	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_36_319	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_36_427	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_36_537	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_36_648	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_36_754	virtual	virtual	1.3904	1.6044	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_36_869	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_36_978	virtual	virtual	1.3989	1.6147	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_37_083	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_37_191	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_37_305	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_37_415	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_37_522	virtual	virtual	1.3904	1.6044	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_37_633	virtual	virtual	1.3904	1.6044	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_37_743	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_37_853	virtual	virtual	1.3989	1.6147	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_37_958	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_38_074	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_38_176	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_38_289	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_38_397	virtual	virtual	1.3904	1.6044	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_38_504	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_38_615	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_38_725	virtual	virtual	1.3989	1.6147	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_38_834	virtual	virtual	1.3989	1.6147	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_38_944	virtual	virtual	1.3904	1.6044	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_39_054	virtual	virtual	1.3989	1.6147	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_39_166	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_39_27	virtual	virtual	1.3879	1.6015	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_39_378	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_39_493	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_39_603	virtual	virtual	1.4014	1.6176	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_39_707	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_39_819	virtual	virtual	1.3989	1.6147	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_39_929	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_40_039	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_40_15	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_40_253	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_40_362	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_40_477	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_40_587	virtual	virtual	1.3904	1.6044	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_40_695	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_40_8	virtual	virtual	1.3904	1.6044	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_40_912	virtual	virtual	1.3904	1.6044	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_41_02	virtual	virtual	1.4014	1.6176	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_41_132	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_41_244	virtual	virtual	1.3904	1.6044	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_41_352	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_41_459	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_41_566	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_41_679	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_41_789	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_41_899	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_42_006	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_42_119	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_42_226	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_42_336	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_42_443	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_42_556	virtual	virtual	1.3989	1.6147	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_42_664	virtual	virtual	1.3904	1.6044	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_42_772	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_42_882	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_42_988	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_43_103	virtual	virtual	1.4014	1.6176	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_43_214	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_43_316	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_43_426	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_43_537	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_43_648	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_43_754	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_43_867	virtual	virtual	1.3904	1.6044	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_43_977	virtual	virtual	1.3904	1.6044	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_44_087	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_44_19	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_44_302	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_44_413	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_44_519	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_44_633	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_44_739	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_44_851	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_44_961	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_45_068	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_45_177	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_45_283	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_45_398	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_45_507	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_45_617	virtual	virtual	1.3989	1.6147	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_45_725	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_45_833	virtual	virtual	1.3904	1.6044	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_45_949	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_46_055	virtual	virtual	1.3904	1.6044	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_46_163	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_46_274	virtual	virtual	1.3904	1.6044	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_46_381	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_46_489	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_46_6	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_46_709	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_46_819	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_46_928	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_47_033	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_47_146	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_47_254	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_47_366	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_47_477	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_47_584	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_47_692	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_47_807	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_47_915	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_48_021	virtual	virtual	1.3904	1.6044	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_48_134	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_48_244	virtual	virtual	1.3989	1.6147	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_48_345	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_48_455	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_48_57	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_48_68	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_48_793	virtual	virtual	1.3904	1.6044	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_48_892	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_49_008	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_49_12	virtual	virtual	1.3940	1.6088	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_49_224	virtual	virtual	1.3879	1.6015	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_49_33	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_49_445	virtual	virtual	1.3989	1.6147	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_49_553	virtual	virtual	1.3989	1.6147	1	1.0	0.50	1	1.0	0.50	0.000
2019_03_21_13_31_49_666	virtual	virtual	1.3965	1.6118	1	1.0	0.50	1	1.0	0.50	0.000
